PID,USER,PR,NI,VIRT,RES,SHR,S,%CPU,%MEM,TIME+,COMMAND
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:50.41,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:30.73,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:11.50,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.20,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.18,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.27,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.34,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.55,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:20.22,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",1:50.49,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:30.81,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:51.86,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:11.55,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.18,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.27,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.20,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.34,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.55,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:20.33,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:51.95,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:30.88,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:50.55,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:11.60,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.18,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.27,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.20,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.34,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.55,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"14,0","0,6",2:20.47,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:52.03,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:50.62,rosmaster
7963,aleja,20,0,369172,24976,14984,R,"6,0","0,3",1:30.94,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:11.66,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.28,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.21,rostopic
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.56,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.18,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.34,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7956,aleja,20,0,498908,22148,12672,S,"12,9","0,3",1:52.16,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"10,9","0,6",2:20.58,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,9","0,3",1:31.03,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,9","0,3",1:11.73,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:50.68,rosmaster
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.35,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.18,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.28,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.21,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.56,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:20.69,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:52.25,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,R,"8,0","0,3",1:31.11,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:50.75,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:11.80,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.19,rosout
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.36,roscore
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.28,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.21,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.56,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:20.81,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:31.19,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:52.33,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:50.82,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:11.86,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.29,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.19,rosout
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.21,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.36,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.56,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:20.93,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:52.41,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:31.26,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:11.93,twist_mux
5766,aleja,20,0,1280912,44432,16516,R,"6,0","0,6",1:50.88,rosmaster
8280,aleja,20,0,511136,46132,17448,S,"2,0","0,6",0:04.23,rostopic
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.57,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.19,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.36,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:21.02,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:31.33,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:52.48,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:50.94,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:11.99,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.36,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.57,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"18,0","0,6",2:21.20,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",1:52.59,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:31.40,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:12.06,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:51.00,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.36,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.57,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"13,0","0,3",1:31.53,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:21.30,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:52.68,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:51.07,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.12,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.36,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.57,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:21.40,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,9","0,3",1:31.62,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"7,9","0,3",1:12.20,twist_mux
7956,aleja,20,0,498908,22148,12672,S,"7,9","0,3",1:52.76,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:51.13,rosmaster
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.37,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.23,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.57,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"10,0","0,3",1:31.72,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:21.50,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:52.84,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:12.27,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:51.19,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.23,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.37,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.57,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:21.61,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:52.92,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:31.78,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.33,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"4,0","0,6",1:51.23,rosmaster
7927,aleja,20,0,357992,45016,16424,S,"2,0","0,6",0:02.59,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.24,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.37,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7963,aleja,20,0,369172,24976,14984,S,"11,0","0,3",1:31.89,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:21.72,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"9,0","0,6",1:51.32,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:53.01,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.39,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.29,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.24,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.37,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,R,"14,0","0,6",2:21.86,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",1:53.11,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:51.39,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:31.95,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:12.44,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.30,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.24,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.37,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"21,0","0,6",2:22.07,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:53.20,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:51.46,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:32.01,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.50,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.30,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.24,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.37,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"14,9","0,6",2:22.22,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"13,9","0,3",1:53.34,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:32.08,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:51.52,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:12.54,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.25,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.38,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.30,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",1:53.45,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"10,0","0,3",1:32.18,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:22.32,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",1:51.60,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.60,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.30,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.25,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.38,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",1:53.56,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:22.42,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:32.26,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:51.67,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:12.65,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.26,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.30,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.38,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:22.52,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:53.64,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:51.72,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:32.31,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:12.70,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.20,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.30,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.26,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.38,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,R,"16,8","0,6",2:22.69,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,R,"8,9","0,3",1:53.73,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,9","0,3",1:32.39,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",1:51.79,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:12.75,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.21,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.30,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.26,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.38,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:22.82,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:53.82,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:51.85,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:32.44,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:12.79,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.31,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.27,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.38,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.59,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:22.91,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:53.91,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:51.92,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:32.51,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.85,twist_mux
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.60,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.31,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.27,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.38,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:23.01,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:54.00,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:51.98,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:32.56,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:12.90,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.32,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.28,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.39,roscore
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.61,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:23.14,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"11,0","0,3",1:32.67,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:54.09,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:52.05,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:12.96,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.32,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.28,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.39,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.61,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"11,0","0,3",1:32.78,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:23.25,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",1:54.19,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"8,0","0,3",1:13.04,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:52.12,rosmaster
8280,aleja,20,0,511136,46132,17448,S,"2,0","0,6",0:04.30,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.32,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.39,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.61,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"9,9","0,3",1:54.29,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"8,9","0,6",2:23.34,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"7,9","0,3",1:13.12,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:52.18,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,9","0,3",1:32.84,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.32,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.30,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.39,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.61,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:23.44,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"9,0","0,3",1:13.21,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",1:52.26,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:54.37,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:32.91,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.21,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.32,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.30,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.39,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.61,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:23.53,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",1:52.34,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:54.45,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:32.98,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:13.28,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.22,rosout
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.33,roslaunch
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.62,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.30,rostopic
